Site Code,Site,AED Site,Year,mm,dd,area,num_cells,num_outputs,age_surface,age_bottom,salinity_surface,salinity_ bottom,temp_surface,temp_bottom,oxygen_surface,oxygen_bottom,nh4_surface,nh4_bottom,CHLA,sal_strat,sal_strat_area,lowoxygen_area,hypoxia_area,temp_surface_avg,temp_surface_max,sal_strat_history,lowoxygen_frequency,hypoxia_frequency,anoxia_frequency,cyano_hab_index_avg,dino_hab_index_avg,mag_hsi_avg,wqi_avg
YoungSH3SU-96_102.5m_16,Southern_Harvey,Harvey South,1996,01,15,26077424.0000,1587.0000,,59.7206,59.7256,38.0776,38.0809,17.4539,17.4473,7.4324,7.4340,0.0162,0.0161,7.0807,0.0032,0.0000,0.0000,0.0000,22.0774,29.5769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0173,0.8921,
YoungSH3AU-96_102.5m_31,Southern_Harvey,Harvey South,1996,04,22,26077424.0000,1587.0000,,89.2874,96.5181,43.2759,46.1090,16.6711,16.2881,7.2144,7.0897,0.0148,0.0120,21.2639,2.8330,0.4771,0.0000,0.0000,18.6665,22.8375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0319,0.7147,
YoungSH3W-96_102.5m_46,Southern_Harvey,Harvey South,1996,07,25,26077424.0000,1587.0000,,10.0050,10.5592,3.4863,3.7463,12.1780,12.1685,9.6901,9.6563,0.2098,0.2101,2.3706,0.2600,0.0715,0.0000,0.0000,12.0220,14.0640,5.5900,0.0000,0.0000,0.0000,0.1569,0.1576,0.0200,0.6705,
YoungSH3SP-96_102.5m_61,Southern_Harvey,Harvey South,1996,10,15,26077424.0000,1587.0000,,19.0680,20.1311,9.6084,10.8748,17.2876,17.3531,8.5298,8.2723,0.0537,0.0502,2.7272,1.2663,1.0592,0.0000,0.0000,15.7599,21.1770,0.0000,0.0000,0.0000,0.0000,0.0353,0.0364,0.0337,0.7509,
YoungSH3SU-97_102.5m_76,Southern_Harvey,Harvey South,1997,01,15,26077424.0000,1587.0000,,55.2862,57.8468,35.4889,37.0749,23.0624,22.8055,6.8105,6.7941,0.0129,0.0104,20.8619,1.5859,0.3856,0.0017,0.0000,22.1130,27.9567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0756,0.0273,0.8314,
YoungSH3AU-97_102.5m_91,Southern_Harvey,Harvey South,1997,04,09,26077424.0000,1587.0000,,23.6724,24.9417,29.6380,31.7288,20.0985,19.7230,6.6395,5.3395,0.0200,0.0074,1.9180,2.0908,0.3568,21.1394,4.7926,19.7741,24.8682,0.0000,1.6686,0.0000,0.0000,0.0000,0.1211,0.0327,0.7869,
YoungSH3W-97_102.5m_106,Southern_Harvey,Harvey South,1997,07,29,26077424.0000,1587.0000,,15.1318,30.7155,5.8516,13.9396,12.8935,12.3767,8.6721,7.8747,0.0614,0.0453,2.4918,8.0880,87.4441,0.0651,0.0000,11.0734,14.6461,5.7568,0.0000,0.0000,0.0000,0.1690,0.1252,0.0359,0.7162,
YoungSH3SP-97_102.5m_121,Southern_Harvey,Harvey South,1997,10,14,26077424.0000,1587.0000,,29.2162,30.1694,16.4073,18.6330,17.6501,17.7635,8.2756,7.9306,0.0119,0.0096,1.7567,2.2257,7.5936,0.0000,0.0000,17.2188,22.0120,0.0000,0.0000,0.0000,0.0000,0.1126,0.0581,0.0141,0.8424,
VealeSH3SU-9_102.5m_140,Southern_Harvey,Harvey South,2009,01,09,26077424.0000,1587.0000,,77.6209,78.6729,40.6243,41.1521,24.2160,23.9628,6.4022,6.4072,0.0097,0.0082,26.0706,0.5278,0.1671,0.0000,0.0000,21.8093,26.8831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0160,0.7737,
VealeSH3AU-9_102.5m_160,Southern_Harvey,Harvey South,2009,04,01,26077424.0000,1587.0000,,16.4297,16.6121,30.4141,30.8768,17.2094,17.2532,6.9847,6.7905,0.0020,0.0018,4.4658,0.4627,0.1860,0.5871,0.2882,19.3409,24.6511,0.0000,0.0834,0.0000,0.0000,0.0000,0.0854,0.0329,0.6283,
VealeSH3W-8_102.5m_176,Southern_Harvey,Harvey South,2008,07,10,26077424.0000,1587.0000,,44.3076,57.6903,17.2735,23.1108,13.2067,11.9215,9.1672,8.5469,0.1003,0.0934,6.5145,5.8373,29.1406,0.0000,0.0000,12.3661,15.4494,14.5902,0.0000,0.0000,0.0000,0.0030,0.3950,0.0361,0.6623,
VealeSH3SP-8_102.5m_195,Southern_Harvey,Harvey South,2008,10,08,26077424.0000,1587.0000,,54.1740,55.4698,23.2119,23.8975,16.1284,15.7640,8.6845,8.8092,0.0095,0.0077,2.4298,0.6856,0.1853,0.0000,0.0000,15.2499,18.6618,0.0000,0.0000,0.0000,0.0000,0.0014,0.0520,0.0035,0.8687,
VealeSH3SU-10_102.5m_215,Southern_Harvey,Harvey South,2010,01,12,26077424.0000,1587.0000,,67.7976,69.1562,40.9078,41.7583,22.4607,22.3813,6.1955,7.0462,0.0891,0.0842,109.7918,0.4444,0.2793,18.7893,11.5837,22.4006,29.8879,0.0000,6.6700,0.0000,0.0000,0.0000,0.0085,0.0641,0.5603,
VealeSH3AU-10_102.5m_235,Southern_Harvey,Harvey South,2010,04,15,26077424.0000,1587.0000,,100.1670,104.4091,43.1407,44.8353,16.8676,16.9490,6.5786,5.9797,0.0568,0.0598,100.6841,0.8665,0.3556,15.0297,6.8137,20.5870,25.7837,0.0000,13.3400,0.3335,0.0000,0.0000,0.0000,0.0393,0.1837,
VealeSH3W-9_102.5m_255,Southern_Harvey,Harvey South,2009,07,10,26077424.0000,1587.0000,,43.7690,45.4816,21.6764,22.6333,12.6992,12.6129,8.4356,7.8224,0.0192,0.0172,1.9364,0.4976,0.2796,2.3855,0.9724,12.2608,15.9178,0.6670,5.5024,0.0000,0.0000,0.0001,0.1278,0.0093,0.7325,
VealeSH3SP-9_102.5m_275,Southern_Harvey,Harvey South,2009,10,09,26077424.0000,1587.0000,,37.2053,39.2073,12.6828,13.7295,20.1442,18.7507,8.5178,9.3768,0.0247,0.0165,2.6783,0.5425,0.1273,0.0000,0.0000,15.0812,23.1399,0.0000,0.0000,0.0000,0.0000,0.0515,0.0445,0.0198,0.7741,
Loneragan10SU-81_102.5m_277,Southern_Harvey,Harvey South,1981,01,09,26077424.0000,1587.0000,,56.8729,56.9642,28.7372,28.7895,23.0391,23.0578,7.0149,7.0104,0.0218,0.0217,18.1799,0.0523,0.0188,0.0213,0.0000,20.2704,28.0979,0.0000,0.0000,0.0000,0.0000,0.0000,0.1890,0.0139,0.7870,
Loneragan10SU-80_102.5m_303,Southern_Harvey,Harvey South,1980,02,12,26077424.0000,1587.0000,,6.5888,6.6386,22.7117,23.1155,23.7449,23.6299,5.9394,5.1024,0.0099,0.0099,6.9069,0.4038,0.0534,42.1288,25.6840,21.4091,26.2549,0.0000,0.0000,0.0000,0.0000,0.0000,0.1994,0.0631,0.6459,
Loneragan10AU-81_102.5m_333,Southern_Harvey,Harvey South,1981,03,04,26077424.0000,1587.0000,,106.6869,106.9597,37.1779,37.2920,18.7164,18.6081,7.2024,7.2079,0.0268,0.0261,20.7829,0.1141,0.0145,0.0000,0.0000,19.5568,25.3878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0252,0.0554,0.6658,
Loneragan10AU-80_102.5m_377,Southern_Harvey,Harvey South,1980,04,02,26077424.0000,1587.0000,,52.3607,53.0032,31.6049,32.0720,21.1331,21.1485,6.7210,6.4332,0.0222,0.0226,2.3927,0.4671,0.0319,2.7777,0.6051,19.4184,26.6233,0.0000,0.0000,0.0000,0.0000,0.0000,0.1689,0.0099,0.8379,
Loneragan10AU-79_133m_394,Southern_Harvey,Harvey South,1979,05,02,26077424.0000,1587.0000,,173.4862,174.3107,49.4463,49.7426,16.1123,16.1336,6.9516,6.7522,0.0293,0.0322,26.1775,0.2963,0.0165,0.0000,0.0000,16.6777,23.5024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,0.5702,
Loneragan10AU-80_102.5m_395,Southern_Harvey,Harvey South,1980,05,14,26077424.0000,1587.0000,,82.0019,86.2963,31.4966,33.3476,14.5324,14.4790,7.7831,7.3597,0.0292,0.0264,7.1812,1.8510,1.0623,0.0384,0.0000,16.4423,21.8950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0604,0.0276,0.7893,
Loneragan10AU-81_102.5m_396,Southern_Harvey,Harvey South,1981,05,08,26077424.0000,1587.0000,,186.1059,192.7224,49.3866,51.1765,14.7557,14.4592,7.2575,7.1176,0.0165,0.0113,28.8094,1.7898,0.2961,0.0000,0.0000,17.2970,21.3891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.5343,
Loneragan10W-79_133m_436,Southern_Harvey,Harvey South,1979,06,11,26077424.0000,1587.0000,,142.4083,150.1902,39.1874,41.3615,11.4444,11.3741,8.3887,8.2153,0.0649,0.0564,17.0711,2.1741,2.4984,0.0000,0.0000,13.5186,17.6058,3.9212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0193,0.5410,
Loneragan10W-79_133m_437,Southern_Harvey,Harvey South,1979,06,11,26077424.0000,1587.0000,,142.4083,150.1902,39.1874,41.3615,11.4444,11.3741,8.3887,8.2153,0.0649,0.0564,17.0711,2.1741,2.4984,0.0000,0.0000,13.5186,17.6058,3.9212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0193,0.5410,
Loneragan10W-80_102.5m_438,Southern_Harvey,Harvey South,1980,06,27,26077424.0000,1587.0000,,46.8423,73.4029,13.2148,20.9324,11.7306,11.7002,9.1281,8.1923,0.1542,0.1103,9.9279,7.7176,70.3003,0.0000,0.0000,12.6090,17.5178,12.2604,0.0000,0.0000,0.0000,0.0270,0.3581,0.0389,0.6492,
Loneragan10W-81_102.5m_464,Southern_Harvey,Harvey South,1981,07,10,26077424.0000,1587.0000,,63.2771,77.9377,14.1444,17.6169,11.1661,11.1129,8.9551,7.8624,0.0659,0.0704,5.4197,3.4725,9.3856,0.0000,0.0000,11.5701,14.9024,11.4182,0.0000,0.0000,0.0000,0.1380,0.2873,0.0267,0.6399,
Loneragan10W-80_102.5m_478,Southern_Harvey,Harvey South,1980,08,01,26077424.0000,1587.0000,,12.7369,36.0503,2.6991,7.5065,13.4688,13.2635,9.0977,7.4021,0.1798,0.1467,5.0379,4.8074,58.2983,0.0000,0.0000,11.8483,15.2718,2.0851,0.0000,0.0000,0.0000,0.1226,0.0855,0.0185,0.6349,
Loneragan10SP-79_102.5m_496,Southern_Harvey,Harvey South,1979,09,20,26077424.0000,1587.0000,,54.8152,61.7317,7.2846,8.3029,15.7321,14.4408,9.3176,9.0592,0.0254,0.0198,11.1013,1.0184,0.0099,0.0000,0.0000,14.1977,19.7817,0.0000,0.0000,0.0000,0.0000,0.0380,0.0463,0.0199,0.6310,
Loneragan10SP-79_102.5m_558,Southern_Harvey,Harvey South,1979,11,07,26077424.0000,1587.0000,,87.1210,87.4531,9.2154,9.2732,14.5431,14.4487,9.6198,9.6040,0.0197,0.0196,3.3217,0.0578,0.0000,0.0000,0.0000,17.4350,23.9672,0.0000,0.0000,0.0000,0.0000,0.0413,0.0533,0.0042,0.7475,
Loneragan10SP-80_102.5m_559,Southern_Harvey,Harvey South,1980,11,15,26077424.0000,1587.0000,,11.8086,12.1100,23.6301,24.4143,23.2309,22.5024,6.2222,5.3989,0.0160,0.0129,9.4803,0.7842,0.1857,36.1362,13.3980,19.5523,26.6912,0.0000,0.0833,0.0000,0.0000,0.0008,0.1703,0.0435,0.5473,
Loneragan10SU-79_102.5m_602,Southern_Harvey,Harvey South,1979,12,13,26077424.0000,1587.0000,,117.6468,118.6464,16.2505,16.4144,17.5274,17.1844,8.6367,8.6241,0.0287,0.0275,7.5388,0.1639,0.0243,0.0000,0.0000,20.5383,27.5182,0.0000,0.0000,0.0000,0.0000,0.2097,0.1110,0.0178,0.7425,
YoungSH3SU396_21m_636,Southern_Harvey,Harvey South,1996,02,11,26077424.0000,1587.0000,,74.8705,80.3237,43.0285,45.4643,26.5820,25.8005,6.4509,6.1451,0.0123,0.0165,24.1224,2.4359,0.3922,1.3768,0.0102,22.8896,29.2329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0236,0.8025,
YoungSH3AU396_21m_651,Southern_Harvey,Harvey South,1996,05,21,26077424.0000,1587.0000,,83.9025,90.2158,38.9868,41.7868,13.6739,12.8662,8.1169,7.9114,0.0192,0.0147,17.3287,2.7999,0.4394,0.0000,0.0000,15.2239,18.8803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0207,0.7113,
YoungSH3W396_21m_666,Southern_Harvey,Harvey South,1996,08,29,26077424.0000,1587.0000,,5.7500,7.5174,1.3178,2.2724,14.4846,14.0735,9.5910,9.1807,0.4548,0.4065,2.7237,0.9546,9.3493,0.0000,0.0000,12.6823,15.6906,0.0000,0.0000,0.0000,0.0000,0.0028,0.0240,0.0016,0.6749,
YoungSH3SP396_21m_681,Southern_Harvey,Harvey South,1996,11,12,26077424.0000,1587.0000,,29.5799,31.5727,20.4296,22.3223,23.1633,22.4167,7.3034,7.4953,0.2160,0.1000,3.6289,1.8928,0.5076,0.0000,0.0000,19.1907,26.3327,0.0000,0.0000,0.0000,0.0000,0.1076,0.0875,0.0425,0.8806,
YoungSH3SU397_21m_696,Southern_Harvey,Harvey South,1997,02,11,26077424.0000,1587.0000,,65.9144,66.9676,38.7000,39.2746,20.6850,20.1581,7.1206,7.2372,0.0206,0.0188,33.8241,0.5747,0.1192,0.0000,0.0000,23.4280,28.8372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0222,0.6815,
YoungSH3AU397_21m_711,Southern_Harvey,Harvey South,1997,05,05,26077424.0000,1587.0000,,45.6028,49.0024,31.1354,33.6457,14.7158,14.2937,7.8435,7.5871,0.1109,0.0569,2.2355,2.5104,0.4512,0.5896,0.3120,17.6691,22.5960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0773,0.0422,0.8349,
YoungSH3W397_21m_726,Southern_Harvey,Harvey South,1997,07,29,26077424.0000,1587.0000,,15.1318,30.7155,5.8516,13.9396,12.8935,12.3767,8.6721,7.8747,0.0614,0.0453,2.4918,8.0880,87.4441,0.0651,0.0000,11.0734,14.6461,5.7568,0.0000,0.0000,0.0000,0.1690,0.1252,0.0359,0.7162,
YoungSH3SP397_21m_741,Southern_Harvey,Harvey South,1997,11,11,26077424.0000,1587.0000,,41.4238,41.9055,23.8472,24.2554,20.3735,20.1887,7.6692,7.7634,0.0128,0.0114,3.6011,0.4082,0.0502,0.0000,0.0000,18.6561,25.4886,0.0000,0.0000,0.0000,0.0000,0.0400,0.1230,0.0090,0.9162,
VealeSH3W32008_21m_765,Southern_Harvey,Harvey South,2008,07,07,26077424.0000,1587.0000,,49.7206,61.0770,20.1610,25.4082,11.7974,11.3725,8.7798,8.2100,0.1268,0.1016,6.4810,5.2472,17.8778,0.0000,0.0000,12.3961,14.9819,14.0900,0.0000,0.0000,0.0000,0.0004,0.3759,0.0367,0.6626,
VealeSH3SP32008_21m_783,Southern_Harvey,Harvey South,2008,10,08,26077424.0000,1587.0000,,54.1740,55.4698,23.2119,23.8975,16.1284,15.7640,8.6845,8.8092,0.0095,0.0077,2.4298,0.6856,0.1853,0.0000,0.0000,15.2499,18.6618,0.0000,0.0000,0.0000,0.0000,0.0014,0.0520,0.0035,0.8687,
VealeSH3SU32009_21m_803,Southern_Harvey,Harvey South,2009,01,09,26077424.0000,1587.0000,,77.6209,78.6729,40.6243,41.1521,24.2160,23.9628,6.4022,6.4072,0.0097,0.0082,26.0706,0.5278,0.1671,0.0000,0.0000,21.8093,26.8831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0160,0.7737,
VealeSH3AU32009_21m_823,Southern_Harvey,Harvey South,2009,04,01,26077424.0000,1587.0000,,16.4297,16.6121,30.4141,30.8768,17.2094,17.2532,6.9847,6.7905,0.0020,0.0018,4.4658,0.4627,0.1860,0.5871,0.2882,19.3409,24.6511,0.0000,0.0834,0.0000,0.0000,0.0000,0.0854,0.0329,0.6283,
VealeSH3W32009_21m_843,Southern_Harvey,Harvey South,2009,07,10,26077424.0000,1587.0000,,43.7690,45.4816,21.6764,22.6333,12.6992,12.6129,8.4356,7.8224,0.0192,0.0172,1.9364,0.4976,0.2796,2.3855,0.9724,12.2608,15.9178,0.6670,5.5024,0.0000,0.0000,0.0001,0.1278,0.0093,0.7325,
VealeSH3SP32009_21m_863,Southern_Harvey,Harvey South,2009,10,09,26077424.0000,1587.0000,,37.2053,39.2073,12.6828,13.7295,20.1442,18.7507,8.5178,9.3768,0.0247,0.0165,2.6783,0.5425,0.1273,0.0000,0.0000,15.0812,23.1399,0.0000,0.0000,0.0000,0.0000,0.0515,0.0445,0.0198,0.7741,
VealeSH3SU32010_21m_883,Southern_Harvey,Harvey South,2010,01,13,26077424.0000,1587.0000,,68.7126,70.3588,40.9319,41.9336,20.6780,20.7075,6.2177,6.6728,0.1091,0.1113,102.1283,0.5200,0.3085,17.7914,10.5667,22.2960,29.8879,0.0000,6.6700,0.0000,0.0000,0.0000,0.0064,0.0650,0.5469,
VealeSH3AU32010_21m_903,Southern_Harvey,Harvey South,2010,04,15,26077424.0000,1587.0000,,100.1670,104.4091,43.1407,44.8353,16.8676,16.9490,6.5786,5.9797,0.0568,0.0598,100.6841,0.8665,0.3556,15.0297,6.8137,20.5870,25.7837,0.0000,13.3400,0.3335,0.0000,0.0000,0.0000,0.0393,0.1837,
HallettSH3AU-16_21m_1520,Southern_Harvey,Harvey South,2016,06,02,26077424.0000,1587.0000,,34.6300,39.5239,25.6284,30.0741,13.9027,14.7349,4.2783,1.3997,0.0370,0.0094,2.7512,4.4456,1.4063,63.0988,52.4449,15.3713,19.8110,0.0000,27.2781,20.3543,0.4171,0.0000,0.1011,0.0023,0.5419,
HallettSH3SP-16_21m_1521,Southern_Harvey,Harvey South,2016,10,27,26077424.0000,1587.0000,,54.7081,56.8579,22.3210,24.7461,19.1581,18.5132,9.0502,10.2534,0.0411,0.0441,15.2817,2.4251,0.3495,2.8107,1.2845,17.4106,23.0842,0.0000,0.0000,0.0000,0.0000,0.0671,0.1486,0.0221,0.7813,
HallettSH3SU-17_21m_1522,Southern_Harvey,Harvey South,2017,02,24,26077422.8038,1587.0000,,106.2860,109.7371,41.6748,43.0189,24.8294,24.6413,5.1942,5.8878,0.0739,0.0716,307.9702,1.3441,0.3306,20.5883,14.4151,26.6897,33.4730,0.0000,12.0027,1.9171,0.0000,0.0000,0.0000,0.0345,0.1845,
HallettSH3W-16_21m_1523,Southern_Harvey,Harvey South,2016,08,03,26077424.0000,1587.0000,,57.0864,64.5837,21.3133,24.8433,10.6178,11.8002,8.4899,6.5509,0.0228,0.0119,2.9028,3.5300,1.5567,4.0747,1.7878,11.4511,14.9359,1.4181,9.0927,0.0000,0.0000,0.0002,0.1931,0.0156,0.7038,
HallettSH3AU17_21m_1642,Southern_Harvey,Harvey South,2017,04,19,26077422.8038,1587.0000,,122.1369,129.3941,40.2790,42.4255,21.0378,21.1456,7.0727,6.9107,0.0572,0.0664,230.1592,2.1465,0.3711,9.7590,5.4943,22.1017,27.8740,0.0000,8.5853,0.0000,0.0000,0.0000,0.0000,0.0337,0.2052,
HallettSH3SP17_21m_1646,Southern_Harvey,Harvey South,2017,10,18,26077422.8038,1587.0000,,41.2207,44.1921,16.6677,19.0911,17.9561,18.1798,9.9375,9.9299,0.0363,0.0453,73.2368,2.4234,1.3378,4.3423,2.3729,16.4201,23.1726,0.4168,0.0000,0.0000,0.0000,0.3050,0.1550,0.0336,0.4836,
HallettSH3SU18_21m_1650,Southern_Harvey,Harvey South,2018,01,16,26077424.0000,1587.0000,,44.6987,48.5472,23.2668,25.6663,25.8453,25.4324,7.6666,6.9607,0.0659,0.0876,116.6649,1.2494,1.6107,19.6494,11.0586,24.4847,32.4879,0.0000,8.6699,0.5002,0.0000,0.0000,0.3101,0.0388,0.2680,
HallettSH3W17_21m_1654,Southern_Harvey,Harvey South,2017,06,26,26077422.8038,1587.0000,,108.1143,115.7683,31.2608,33.8178,13.4215,13.6207,7.8256,7.1025,0.0432,0.0397,31.7815,2.5569,0.3792,5.4041,1.7764,13.5519,16.9759,0.0000,2.5006,0.0000,0.0000,0.0000,0.0555,0.0512,0.2932,
VealeSH4SU-9_102.5m_141,Southern_Harvey,Harvey South,2009,01,09,26077424.0000,1587.0000,,77.6209,78.6729,40.6243,41.1521,24.2160,23.9628,6.4022,6.4072,0.0097,0.0082,26.0706,0.5278,0.1671,0.0000,0.0000,21.8093,26.8831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0160,0.7737,
VealeSH4AU-9_102.5m_161,Southern_Harvey,Harvey South,2009,04,01,26077424.0000,1587.0000,,16.4297,16.6121,30.4141,30.8768,17.2094,17.2532,6.9847,6.7905,0.0020,0.0018,4.4658,0.4627,0.1860,0.5871,0.2882,19.3409,24.6511,0.0000,0.0834,0.0000,0.0000,0.0000,0.0854,0.0329,0.6283,
VealeSH4SP-8_102.5m_196,Southern_Harvey,Harvey South,2008,10,08,26077424.0000,1587.0000,,54.1740,55.4698,23.2119,23.8975,16.1284,15.7640,8.6845,8.8092,0.0095,0.0077,2.4298,0.6856,0.1853,0.0000,0.0000,15.2499,18.6618,0.0000,0.0000,0.0000,0.0000,0.0014,0.0520,0.0035,0.8687,
VealeSH4SU-10_102.5m_216,Southern_Harvey,Harvey South,2010,01,13,26077424.0000,1587.0000,,68.7126,70.3588,40.9319,41.9336,20.6780,20.7075,6.2177,6.6728,0.1091,0.1113,102.1283,0.5200,0.3085,17.7914,10.5667,22.2960,29.8879,0.0000,6.6700,0.0000,0.0000,0.0000,0.0064,0.0650,0.5469,
VealeSH4AU-10_102.5m_236,Southern_Harvey,Harvey South,2010,04,15,26077424.0000,1587.0000,,100.1670,104.4091,43.1407,44.8353,16.8676,16.9490,6.5786,5.9797,0.0568,0.0598,100.6841,0.8665,0.3556,15.0297,6.8137,20.5870,25.7837,0.0000,13.3400,0.3335,0.0000,0.0000,0.0000,0.0393,0.1837,
VealeSH4W-9_102.5m_256,Southern_Harvey,Harvey South,2009,07,10,26077424.0000,1587.0000,,43.7690,45.4816,21.6764,22.6333,12.6992,12.6129,8.4356,7.8224,0.0192,0.0172,1.9364,0.4976,0.2796,2.3855,0.9724,12.2608,15.9178,0.6670,5.5024,0.0000,0.0000,0.0001,0.1278,0.0093,0.7325,
VealeSH4SP-9_102.5m_276,Southern_Harvey,Harvey South,2009,10,09,26077424.0000,1587.0000,,37.2053,39.2073,12.6828,13.7295,20.1442,18.7507,8.5178,9.3768,0.0247,0.0165,2.6783,0.5425,0.1273,0.0000,0.0000,15.0812,23.1399,0.0000,0.0000,0.0000,0.0000,0.0515,0.0445,0.0198,0.7741,
VealeSH4SP42008_21m_784,Southern_Harvey,Harvey South,2008,10,08,26077424.0000,1587.0000,,54.1740,55.4698,23.2119,23.8975,16.1284,15.7640,8.6845,8.8092,0.0095,0.0077,2.4298,0.6856,0.1853,0.0000,0.0000,15.2499,18.6618,0.0000,0.0000,0.0000,0.0000,0.0014,0.0520,0.0035,0.8687,
VealeSH4SU42009_21m_804,Southern_Harvey,Harvey South,2009,01,09,26077424.0000,1587.0000,,77.6209,78.6729,40.6243,41.1521,24.2160,23.9628,6.4022,6.4072,0.0097,0.0082,26.0706,0.5278,0.1671,0.0000,0.0000,21.8093,26.8831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0028,0.0160,0.7737,
VealeSH4AU42009_21m_824,Southern_Harvey,Harvey South,2009,04,01,26077424.0000,1587.0000,,16.4297,16.6121,30.4141,30.8768,17.2094,17.2532,6.9847,6.7905,0.0020,0.0018,4.4658,0.4627,0.1860,0.5871,0.2882,19.3409,24.6511,0.0000,0.0834,0.0000,0.0000,0.0000,0.0854,0.0329,0.6283,
VealeSH4W42009_21m_844,Southern_Harvey,Harvey South,2009,07,10,26077424.0000,1587.0000,,43.7690,45.4816,21.6764,22.6333,12.6992,12.6129,8.4356,7.8224,0.0192,0.0172,1.9364,0.4976,0.2796,2.3855,0.9724,12.2608,15.9178,0.6670,5.5024,0.0000,0.0000,0.0001,0.1278,0.0093,0.7325,
VealeSH4SP42009_21m_864,Southern_Harvey,Harvey South,2009,10,09,26077424.0000,1587.0000,,37.2053,39.2073,12.6828,13.7295,20.1442,18.7507,8.5178,9.3768,0.0247,0.0165,2.6783,0.5425,0.1273,0.0000,0.0000,15.0812,23.1399,0.0000,0.0000,0.0000,0.0000,0.0515,0.0445,0.0198,0.7741,
VealeSH4SU42010_21m_884,Southern_Harvey,Harvey South,2010,01,13,26077424.0000,1587.0000,,68.7126,70.3588,40.9319,41.9336,20.6780,20.7075,6.2177,6.6728,0.1091,0.1113,102.1283,0.5200,0.3085,17.7914,10.5667,22.2960,29.8879,0.0000,6.6700,0.0000,0.0000,0.0000,0.0064,0.0650,0.5469,
VealeSH4AU42010_21m_904,Southern_Harvey,Harvey South,2010,04,15,26077424.0000,1587.0000,,100.1670,104.4091,43.1407,44.8353,16.8676,16.9490,6.5786,5.9797,0.0568,0.0598,100.6841,0.8665,0.3556,15.0297,6.8137,20.5870,25.7837,0.0000,13.3400,0.3335,0.0000,0.0000,0.0000,0.0393,0.1837,
HallettSH4AU-16_21m_1524,Southern_Harvey,Harvey South,2016,06,02,26077424.0000,1587.0000,,34.6300,39.5239,25.6284,30.0741,13.9027,14.7349,4.2783,1.3997,0.0370,0.0094,2.7512,4.4456,1.4063,63.0988,52.4449,15.3713,19.8110,0.0000,27.2781,20.3543,0.4171,0.0000,0.1011,0.0023,0.5419,
HallettSH4SP-16_21m_1525,Southern_Harvey,Harvey South,2016,10,27,26077424.0000,1587.0000,,54.7081,56.8579,22.3210,24.7461,19.1581,18.5132,9.0502,10.2534,0.0411,0.0441,15.2817,2.4251,0.3495,2.8107,1.2845,17.4106,23.0842,0.0000,0.0000,0.0000,0.0000,0.0671,0.1486,0.0221,0.7813,
HallettSH4SU-17_21m_1526,Southern_Harvey,Harvey South,2017,02,24,26077422.8038,1587.0000,,106.2860,109.7371,41.6748,43.0189,24.8294,24.6413,5.1942,5.8878,0.0739,0.0716,307.9702,1.3441,0.3306,20.5883,14.4151,26.6897,33.4730,0.0000,12.0027,1.9171,0.0000,0.0000,0.0000,0.0345,0.1845,
HallettSH4W-16_21m_1527,Southern_Harvey,Harvey South,2016,08,03,26077424.0000,1587.0000,,57.0864,64.5837,21.3133,24.8433,10.6178,11.8002,8.4899,6.5509,0.0228,0.0119,2.9028,3.5300,1.5567,4.0747,1.7878,11.4511,14.9359,1.4181,9.0927,0.0000,0.0000,0.0002,0.1931,0.0156,0.7038,
HallettSH4AU17_21m_1643,Southern_Harvey,Harvey South,2017,04,19,26077422.8038,1587.0000,,122.1369,129.3941,40.2790,42.4255,21.0378,21.1456,7.0727,6.9107,0.0572,0.0664,230.1592,2.1465,0.3711,9.7590,5.4943,22.1017,27.8740,0.0000,8.5853,0.0000,0.0000,0.0000,0.0000,0.0337,0.2052,
HallettSH4SP17_21m_1647,Southern_Harvey,Harvey South,2017,10,18,26077422.8038,1587.0000,,41.2207,44.1921,16.6677,19.0911,17.9561,18.1798,9.9375,9.9299,0.0363,0.0453,73.2368,2.4234,1.3378,4.3423,2.3729,16.4201,23.1726,0.4168,0.0000,0.0000,0.0000,0.3050,0.1550,0.0336,0.4836,
HallettSH4SU18_21m_1651,Southern_Harvey,Harvey South,2018,01,16,26077424.0000,1587.0000,,44.6987,48.5472,23.2668,25.6663,25.8453,25.4324,7.6666,6.9607,0.0659,0.0876,116.6649,1.2494,1.6107,19.6494,11.0586,24.4847,32.4879,0.0000,8.6699,0.5002,0.0000,0.0000,0.3101,0.0388,0.2680,
